filename,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,y
0159.csv,False,False,False,5.320825240586213,9820.317592378218,30851.437604134015,0.0010187542985267408,6,15,1,4697.661038002682,0.21696222132884144,4702.981863243269,6.034235705676726,0
0160.csv,False,False,True,5.067652809615134,9787.200133552436,30747.396038781368,0.0010031904409765193,4,9,1,0.01637477433671396,210275.0650469249,5.084027583951848,4.073675038394507,0
0161.csv,False,False,False,5.153245543283123,9783.14121365583,30734.64456585269,0.0010172791506643712,4,12,1,8119.319448234733,5481.3568852223525,8124.472693778018,3.980779634798348,0
0162.csv,False,False,False,4.930167752895208,10241.07499361742,32173.285964810624,0.0009925488693386562,5,8,1,334.14355080595436,0.212589983645637,339.07371855884963,4.928187843358995,1
0163.csv,False,False,False,5.631658201658865,11001.261610208188,34561.48265484946,0.0010001704629098668,3,7,1,9.626293184748892,1.1827198691682153,15.257951386407758,3.0353448992923213,0
0164.csv,False,False,True,5.266321845354518,11483.28887374094,36075.815964793954,0.0010021927974168967,4,14,1,5539.641832905968,3.9551308547261192,5544.908154751322,4.116241851492337,0
0165.csv,False,False,True,5.407694538443232,9265.054706599418,29107.027801360262,0.0009964373434809344,4,10,1,10199537.085014556,1.008599556638515,10199542.492709097,4.244762715016867,0
0166.csv,False,False,False,4.68760884896889,8671.711849454528,27242.9862402939,0.000994197240944466,8,8,1,1258883.1278154529,0.3518842752574034,1258887.8154243024,7.980477412709316,1
0167.csv,False,False,True,3.9108003773603928,11228.848189608918,35276.466980750425,0.0010019100846967686,6,9,1,18808.665286499643,471147.57187645976,18812.576086877005,6.192152504646982,0
0168.csv,False,False,False,5.444242864499098,8584.464547363434,26968.890756998993,0.0009857623757315293,5,8,1,13369.98143967317,1.2981278493638682,13375.42568253767,4.975247032101518,1
0169.csv,False,False,False,6.047981138249204,10216.190305670367,32095.108411969286,0.0009858552078902425,3,13,1,4.733400670612462,17.035093858045865,10.781381808861669,2.7860806329029546,0
0170.csv,False,False,True,5.744975138367662,10028.556907012096,31505.64070517638,0.000996869332937474,4,10,1,366481.51933890267,77.15425415022655,366487.264314041,4.039409275645451,0
0171.csv,False,False,True,5.848265166358257,9311.571151649847,29253.16352340181,0.001000562096560826,5,8,1,25112.624143707442,56.52144688523232,25118.4724088738,5.174098831051751,1
0172.csv,False,False,True,3.6377270032470808,10596.866126956758,33291.03677552188,0.0010031773863810776,5,2,1,4490647.692867911,0.16901768734109632,4490651.330594915,5.00755184965546,1
0173.csv,False,False,False,5.292863919435318,9826.441760425774,30870.67724548156,0.0010108035585383206,7,12,1,2758552.4853671608,32.393961273261546,2758557.77823108,7.097948620371287,0
0174.csv,True,False,True,3.9418894032302143,9814.316385100576,30832.584255437905,0.0009787730642088982,6,11,1,2470048.940018903,0.0031515822125746,2470052.8819083064,6.001786552799435,0
0175.csv,False,False,True,4.018584734004532,9550.9860828024,30005.30771227038,0.0010097757166179023,4,9,1,594063.2355733137,0.4374863946806509,594067.2541580477,4.0131643316332255,0
0176.csv,False,False,False,5.3721537668008805,9337.286857988483,29333.951797517147,0.0009974587456545476,5,5,1,5177.666687243774,0.0003653701872490096,5183.038841010573,4.9781524429431405,1
0177.csv,False,False,False,5.081909398621799,9966.718931220661,31311.370974717134,0.0009942734323096832,6,10,1,67584.46588698942,0.6043803306947481,67589.54779638804,5.962077329431278,1
0178.csv,False,False,True,4.424984407160187,10827.924704760573,34016.928706099236,0.0009918725203144523,4,14,1,13285404.317537894,2.238844758881931,13285408.742522305,3.9904231688734986,0
0179.csv,True,False,False,5.347406509956111,10479.13059628598,32921.15969730007,0.0009960353128823849,6,7,1,10.808060387919696,94.70773407991469,16.155466897875804,5.868705470017043,0
0180.csv,False,False,False,4.616431594261869,9917.261486469952,31155.995829622992,0.0010067137704493645,4,10,1,105889.76104620947,11.514091578450424,105894.37747780376,3.882159627273331,0
0181.csv,False,False,False,5.085675859358071,9924.236675830874,31177.909033276665,0.0009835210354839103,4,11,1,6330.241969886702,1902.5213187670188,6335.32764574606,4.131198866013564,1
0182.csv,False,False,True,5.924316676517829,9025.258780031872,28353.686680094917,0.0009879459465196596,3,18,1,4324.459995544803,56.44692696361715,4330.384312221321,3.13468117451118,0
0183.csv,False,False,False,4.586962980272634,9510.937975714003,29879.492873251293,0.0010037612382180036,3,8,1,5408936.213614428,0.03901738939126545,5408940.800577409,3.009009989631928,1
0184.csv,False,False,False,5.9360583420404875,9546.758257003754,29992.025605800693,0.0009964604941392207,5,6,1,190774.1095208844,3.9455544565311658,190780.04557922645,5.045860913642514,1
0185.csv,False,False,True,4.84951230299102,11043.90258739738,34695.44323552892,0.0009923278482530157,6,14,1,254602.28600510664,0.0007035116108336188,254607.1355174096,5.808137935683128,0
0186.csv,False,False,False,4.279585398491913,11347.313938505102,35648.638107184684,0.0009972990436967915,3,9,1,573269980.209332,0.050332282496620924,573269984.4889174,2.9090365086052694,1
0187.csv,False,False,True,5.574116764394623,11793.947213588594,37051.777923035734,0.0010063968104716279,5,7,1,3078.409080293542,8.409592891887941,3083.983197057937,5.051254434204097,1
0188.csv,False,False,True,5.089977498331812,10553.036922181893,33153.34326778847,0.000993615703935149,3,8,1,23.78576175520741,5.284311949634168,28.87573925353923,2.9093612193816787,0
0189.csv,False,False,False,5.2079298817136985,9485.768927304141,29800.421975669015,0.0010100486767335942,4,5,1,20835825.580915354,2.9059426396079666,20835830.78884524,3.9482289253888463,1
0190.csv,False,False,False,4.25139889639149,8695.397501764028,27317.396911584907,0.000995729169033986,5,6,1,3015.042937952303,0.3571436950904375,3019.2943368486945,4.977869556736281,1
0191.csv,False,False,False,5.94932745017034,9342.403038969229,29350.024754100683,0.0010005793637913867,4,10,1,110808.87926379703,206.84798671841685,110814.82859124722,3.9209339612338487,0
0192.csv,True,False,False,4.171064271797806,10907.135219218104,34265.775876406085,0.0010143153004847298,5,9,1,6.894387143339536,39.00694286353731,11.065451415137343,5.0962992278239545,0
0193.csv,True,False,True,4.803185401476892,9611.532756398496,30195.52069723917,0.000993524220999576,4,10,1,796.4494690488885,6.775213393893484,801.2526544503654,3.9064480540493656,0
0194.csv,False,False,True,4.275253310420173,9651.028460253665,30319.600110318926,0.0009935347058898276,8,5,1,8.869087965513435,2.275309799219088,13.14434127593361,7.933014606033135,1
0195.csv,False,False,False,4.369727999593876,9549.89665015571,30001.88515867096,0.0010016367264651408,4,4,1,395.32741514533376,3466.8243569138867,399.6971431449277,4.0161045193054505,1
0196.csv,False,False,True,4.5265623934462225,11083.979926656491,34821.34991012076,0.0010073537091959573,4,13,1,80568.76852118199,0.3940484445508925,80573.29508357543,4.086259864962122,0
0197.csv,True,False,False,4.250517668164206,9074.6034120683,28508.70741359464,0.0010127807444106703,5,9,1,20758124.518706087,0.1508356244956894,20758128.769223753,5.092209636363207,0
0198.csv,False,False,False,4.415817214984854,8301.13447600129,26078.7830862666,0.000993998645728301,2,13,1,1149.8926744075802,0.3179456073165253,1154.3084916225646,2.116539478675211,1
0199.csv,False,False,False,5.176031215888178,9492.774797164373,29822.431564953928,0.000989235875862777,5,12,1,800227.3313214544,0.4091251760406625,800232.5073526702,4.943269061023604,0
0200.csv,False,False,False,6.741197613087647,10182.194747810008,31988.308217140497,0.0009805003889144619,5,7,1,41.12756414649482,0.00884286392683597,47.86876175958247,5.067149438432349,1
0201.csv,False,False,True,5.434697332198646,10240.102683234076,32170.2313616533,0.0010095479548044026,4,8,1,197567.4149714816,0.00040112186244352507,197572.84966881367,3.9175065321640132,0
0202.csv,False,False,False,4.819671586014052,11341.842596536238,35631.44937945003,0.0009917499116916387,4,8,1,27166096.256955136,0.033243357961757675,27166101.07662672,3.885481676091962,1
0203.csv,False,False,False,4.381335241782433,10117.967900908785,31786.533626752378,0.0010083971775809645,6,14,1,242324.73115015894,0.17262153636129446,242329.11248540078,6.0316391856121925,0
0204.csv,False,False,False,4.446711621503657,9861.255042712297,30980.04639736025,0.0010082163782590776,5,15,1,429481.1333219832,4.617832034136742,429485.5800336047,4.938423202460137,0
0205.csv,False,False,True,2.9849426720216337,11651.792230853363,36605.184873603546,0.0009851822634590432,5,9,1,462.8771021484865,0.5977192669310649,465.8620448205082,5.048188443139322,1
0206.csv,False,False,False,5.538430533445811,8391.46965048572,26362.579406787645,0.0009892421622647153,4,12,1,589.464589724121,570645.4874865161,595.0030202575667,3.900316894148573,1
0207.csv,True,False,True,5.023740263110672,9955.089189044402,31274.835062133065,0.001014313943524632,7,12,1,77080.47281921883,12.820017731072348,77085.49655948194,6.874126107654249,0
0208.csv,False,False,True,5.7505748472240885,9298.559431295636,29212.28599832645,0.0009888865492585414,4,8,1,550548.3971690042,0.2523195820018278,550554.1477438514,3.9863369403323192,0
0209.csv,False,False,True,5.452033989467308,11379.073829708921,35748.414748069416,0.0010090224730254886,4,5,1,220577.47563226672,8082.7457626703235,220582.92766625615,3.8972032922787516,0
0210.csv,True,False,True,3.9861295791564935,10234.68493582501,32153.21100619397,0.0009978318726698372,5,12,1,22.178736045166424,47.77886246795654,26.16486562432292,5.070678685705079,0
0211.csv,False,False,False,6.137718602879713,10289.051401174233,32324.008294336738,0.0010097324132419374,6,15,1,1909.2450224748075,93.35373816818114,1915.3827410776873,5.930952013211732,0
0212.csv,False,False,True,4.856056775075976,9458.95405497792,29716.18056976201,0.0010010062624722107,5,7,1,3169661.5613623667,75.63373761905041,3169666.417419142,4.951720460938142,1
0213.csv,False,False,True,3.30996837275702,9289.073494631271,29182.48504938928,0.0009793873754428415,4,11,1,43359.350420907576,0.09384290520905142,43362.66038928033,3.94298500548094,1
0214.csv,False,False,False,4.334249495570962,9432.429299002857,29632.850591252496,0.0009931389974841241,3,10,1,7.854461822559756,16.231090831001296,12.188711318130718,3.0256947128854286,1
0215.csv,False,False,False,5.517519299576801,9819.97525816274,30850.3621294776,0.0009941404677363233,6,11,1,4333.015090376547,2.3206231117720897,4338.532609676125,6.156429411129423,0
0216.csv,False,False,True,5.635878414998437,10397.834816120241,32665.76147156352,0.0009982829407758664,3,7,1,1801.827716987896,11858.647436162964,1807.4635954028945,2.9512361601153536,1
0217.csv,False,False,True,6.2835600227118125,9990.539396083588,31386.20517213561,0.00100336090451367,4,11,1,1112.45041377466,138.92962157913712,1118.7339737973716,3.9812815848798895,0
0218.csv,False,False,True,5.506394400614232,9458.862827999788,29715.893971757705,0.0010156589257557316,4,5,1,1123.7968747325947,27.993957077978692,1129.3032691332091,4.051074496968791,0
0219.csv,False,False,False,2.8541132020736786,9813.261405709542,30829.269939933336,0.0010073025258429472,5,14,1,503402.49474745686,0.0010587577454664568,503405.3488606589,5.134612658405813,0
0220.csv,False,False,False,3.7835234577367385,9255.716794689737,29077.691885904936,0.0009886719964700727,9,8,1,29210037.987934954,6.679752667174848,29210041.77145841,8.868481156752123,1
0221.csv,False,False,True,5.3817537835356735,9323.393894634737,29290.30576590841,0.0010122971874563225,3,6,1,1601358.058006444,49.82085572261396,1601363.4397602275,3.1068389508532137,0
0222.csv,False,False,True,3.946966051879529,12491.23322317737,39242.36652821078,0.001001144290970202,3,10,1,2735.1624938562904,432.7799957477543,2739.10945990817,2.9623315731574285,0
0223.csv,False,False,True,5.563382517122913,9176.814576221992,28829.81325601473,0.0010108315275138024,6,9,1,397.7788558802822,0.0002310837355601192,403.342238397405,6.034219290717794,0
0224.csv,False,False,False,5.2212737552221125,10223.715694103732,32118.750116986957,0.0010098118972532235,6,7,1,799118.6919915684,0.002656059871100221,799123.9132653236,5.936528664591125,1
0225.csv,True,False,True,6.11110654177585,7360.04129788938,23122.251671566763,0.0010050440678609316,6,11,1,4909327.067094314,0.6773612886967166,4909333.178200856,5.938734309744475,0
0226.csv,False,False,False,3.559548566303264,9857.713486923754,30968.92027171269,0.0009887660662418918,5,15,1,15312112868.242825,20.045938291451254,15312112871.802376,5.017030101380611,0
0227.csv,False,False,True,6.55389897710243,10858.729162145832,34113.703763118596,0.0009946528078409672,5,10,1,5595765.22319615,76.62784756108185,5595771.777095127,4.983354444203771,0
0228.csv,False,False,True,5.763868934131763,9502.92481809808,29854.318796153046,0.001009622570367433,4,10,1,211441.94974825426,2.077085908231312,211447.7136171884,3.7904793781782793,0
0229.csv,True,False,False,6.839949630557406,9532.635697607036,29947.65827695008,0.0010180239042546146,4,7,1,3520347.7376876436,54.89401550106079,3520354.577637275,4.038603676575368,0
0230.csv,False,False,False,4.877602398079257,10324.566221895231,32435.581394207384,0.000995205320621656,5,8,1,23284.87091898308,0.09196225299818613,23289.748521381152,5.030025620005441,1
0231.csv,False,False,True,3.877404092359853,9630.573222655968,30255.33808615457,0.0010020345737220568,3,8,1,70481.13908457787,16.684548883840762,70485.01648867023,3.0088427639920763,0
0232.csv,True,False,True,4.482324808840774,9897.097414556276,31092.64852943253,0.000991444596075172,2,11,1,17295188.504497133,97.79421258030706,17295192.986821942,1.9866591025338238,0
0233.csv,False,False,True,4.922776123903962,9999.953076351576,31415.77912090877,0.0009981537409504686,6,11,1,205829.5922919037,1595.3109089986551,205834.5150680277,6.1420935161966375,0
0234.csv,False,False,True,3.552815682006506,10891.68284875568,34217.2308228808,0.0010066146222578848,3,15,1,2063.8571062868205,26.613401169252725,2067.409921968827,2.952764589254741,0
0235.csv,False,False,False,5.273491940966202,8650.501300392074,27176.351335180687,0.0009826662080301598,4,9,1,79537.23830810637,20.2326039005964,79542.51180004733,4.0572998813915016,1
0236.csv,False,False,True,5.4954651462980255,8192.160840274,25736.432312830788,0.0010001163811707544,5,11,1,691798.8772962282,10894.358063355765,691804.3727613746,4.9514940494115525,0
0237.csv,False,False,True,4.032682341088202,8659.626795925724,27205.01992490957,0.0009953838031941504,5,9,1,0.7860808709555422,115.57487687219931,4.818763212043745,4.984432054152939,1
0238.csv,False,False,False,6.0311333720043026,10247.046153422403,32192.04491658737,0.0010079776314397162,4,13,1,24035776.689724524,6.428708313179492e-05,24035782.720857896,3.980112126952791,0
0239.csv,False,False,False,5.769270491175567,12142.119209177938,38145.59250656491,0.001004649577987266,5,9,1,373403.06344256643,4.504803119695691e-08,373408.8327130576,4.949073680003506,0
0240.csv,False,False,False,4.034290125783304,9727.332615159106,30559.316682808243,0.0009891465733762633,6,11,1,219.0520654903596,6.821485771563719,223.0863556161429,5.890120073270492,1
0241.csv,False,False,True,3.0850718265051307,10387.846880017474,32634.38344487855,0.0009919466553857407,5,14,1,6139.254122369272,0.0010704852953487645,6142.339194195778,4.892683026970508,0
